Time (s), Cell Name, Value
670.6, C13,0.14
670.6, C17,0.36
670.6, C41,0.12
670.6, C46,0.11
670.6, C53,0.38
670.7, C0,0.2
670.7, C2,0.36
670.7, C13,0.36
670.7, C17,0.22
670.7, C33,0.11
670.7, C46,0.57
670.7, C53,0.8
670.8, C0,0.14
670.8, C9,0.28
670.8, C17,0.18
670.8, C19,0.11
670.8, C25,0.34
670.8, C28,0.12
670.8, C36,0.14
670.8, C46,0.2
670.8, C47,0.14
670.8, C51,0.1
670.9, C9,0.29
670.9, C17,0.38
671.0, C17,0.22
671.0, C38,0.15
671.0, C47,0.17
671.0, C54,0.59
671.1, C5,0.11
671.1, C17,0.3
671.1, C19,0.16
671.1, C21,0.13
671.1, C47,0.62
671.1, C54,0.11
671.2, C0,0.38
671.2, C17,0.25
671.2, C46,0.47
671.2, C54,0.98
671.3, C0,0.47
671.3, C17,0.2
671.3, C33,0.15
671.3, C46,0.55
671.4, C0,0.19
671.4, C17,0.21
671.4, C19,0.19
671.4, C46,0.48
671.4, C47,0.11
671.4, C54,0.5
671.5, C0,0.32
671.5, C13,0.13
671.5, C17,0.21
671.5, C22,0.12
671.5, C41,0.25
671.5, C46,0.26
671.5, C47,0.29
671.5, C50,0.12
671.5, C54,0.34
671.6, C5,0.14
671.6, C54,0.15
671.71, C12,0.11
671.71, C13,0.14
671.71, C20,0.1
671.71, C34,0.2
671.71, C54,0.23
671.81, C44,0.12
671.81, C54,0.51
671.91, C1,0.52
671.91, C33,0.12
672.01, C0,0.13
672.01, C1,0.32
672.01, C2,0.14
672.01, C13,0.25
672.01, C17,0.25
672.01, C19,0.22
672.01, C33,0.31
672.01, C47,0.14
672.01, C54,0.37
672.11, C0,0.69
672.11, C9,0.11
672.11, C12,0.1
672.11, C17,0.11
672.11, C24,0.19
672.11, C25,0.2
672.11, C33,0.59
672.11, C47,0.15
672.11, C51,0.13
672.21, C0,0.34
672.21, C1,0.63
672.21, C17,0.19
672.21, C33,0.23
672.21, C47,0.15
672.21, C54,0.21
672.31, C1,0.32
672.31, C32,0.11
672.31, C54,0.21
672.41, C21,0.17
672.51, C0,0.2
672.51, C13,0.11
672.51, C44,0.16
672.61, C0,0.19
672.61, C2,0.28
672.61, C13,0.19
672.61, C17,0.13
672.61, C33,0.13
672.61, C47,0.12
672.61, C54,0.22
672.81, C1,0.17
672.81, C5,0.16
672.81, C20,0.11
673.11, C0,0.13
673.11, C12,0.11
673.11, C54,0.11
673.21, C6,0.14
673.31, C1,0.14
673.31, C2,0.2
673.31, C13,0.25
673.31, C24,0.13
673.51, C0,0.38
673.51, C1,0.33
673.51, C21,0.13
673.61, C1,0.14
673.61, C5,0.15
673.71, C1,0.24
673.71, C19,0.15
673.71, C38,0.14
673.81, C0,0.15
673.81, C17,0.15
673.91, C1,0.13
673.91, C2,0.2
674.01, C0,0.19
674.11, C19,0.11
674.11, C51,0.11
674.21, C1,0.24
674.31, C0,0.14
674.31, C1,0.22
674.41, C0,0.15
674.41, C13,0.13
674.51, C9,0.13
674.51, C12,0.12
674.91, C1,0.42
674.91, C5,0.13
674.91, C38,0.19
675.01, C0,0.18
675.01, C5,0.16
675.01, C21,0.12
675.11, C13,0.14
675.11, C34,0.12
675.31, C5,0.17
675.31, C21,0.13
675.31, C22,0.27
675.41, C38,0.21
675.61, C2,0.15
675.61, C13,0.13
675.71, C6,0.41
675.71, C52,0.14
675.81, C2,0.11
675.81, C3,0.1
675.91, C5,0.14
675.91, C38,0.17
676.01, C0,0.13
676.11, C2,0.16
676.11, C13,0.18
676.21, C13,0.12
676.21, C34,0.12
676.41, C5,0.26
676.51, C1,0.23
676.51, C13,0.12
676.61, C1,0.14
676.61, C2,0.11
676.61, C3,0.1
676.61, C8,0.11
676.61, C12,0.11
676.61, C13,0.2
676.61, C17,0.33
676.61, C22,0.2
676.61, C50,0.17
676.71, C17,0.18
676.71, C22,0.24
676.71, C41,0.44
676.71, C50,0.29
676.81, C8,0.25
676.81, C17,0.16
676.81, C47,0.1
676.81, C50,0.48
676.91, C8,0.19
676.91, C47,0.18
676.91, C50,0.33
677.01, C1,0.14
677.01, C2,0.14
677.01, C9,0.11
677.01, C22,0.37
677.01, C38,0.12
677.11, C5,0.14
677.11, C47,0.45
677.21, C2,0.11
677.21, C13,0.15
677.21, C33,0.15
677.21, C38,0.23
677.21, C47,0.38
677.31, C9,0.16
677.31, C47,0.12
677.41, C17,0.59
677.41, C19,0.18
677.41, C25,0.13
677.41, C33,0.12
677.41, C54,0.22
677.51, C1,0.2
677.51, C9,0.17
677.51, C33,0.31
677.51, C36,0.25
677.51, C38,0.25
677.61, C9,0.4
677.61, C12,0.27
677.61, C13,0.18
677.61, C26,0.11
677.61, C33,0.18
677.61, C36,0.91
677.61, C38,1.0
677.61, C51,0.18
677.71, C9,0.34
677.71, C13,0.12
677.71, C21,0.21
677.71, C33,0.36
677.71, C36,0.59
677.71, C38,0.41
677.71, C44,0.34
677.81, C9,0.21
677.81, C19,0.12
677.81, C34,0.15
677.81, C38,0.28
677.81, C41,0.24
677.81, C44,0.16
677.91, C9,1.0
677.91, C21,0.14
677.91, C33,0.26
677.91, C41,0.24
677.91, C44,0.58
678.01, C9,0.47
678.01, C21,0.15
678.01, C44,0.4
678.01, C51,0.14
678.11, C2,0.13
678.11, C9,0.18
678.11, C20,0.13
678.11, C33,0.14
678.11, C41,0.24
678.11, C44,0.35
678.11, C51,0.12
678.21, C13,0.16
678.21, C25,0.12
678.21, C34,0.13
678.21, C44,0.12
678.31, C2,0.1
678.31, C44,0.11
678.41, C34,0.19
678.51, C0,0.11
678.51, C1,0.23
678.61, C19,0.11
678.61, C24,0.11
678.71, C5,0.22
678.81, C5,0.29
678.81, C13,0.11
678.81, C20,0.12
678.91, C2,0.1
678.91, C24,0.1
678.91, C26,0.13
679.01, C5,0.15
679.21, C13,0.25
679.31, C1,0.28
679.41, C0,0.19
679.41, C2,0.14
679.41, C12,0.12
679.51, C19,0.16
679.61, C61,0.13
679.71, C3,0.11
679.71, C12,0.13
679.71, C19,0.13
679.71, C20,0.14
679.81, C19,0.16
679.91, C13,0.2
680.02, C0,0.18
680.02, C12,0.12
680.02, C22,0.14
680.02, C35,0.13
680.02, C54,0.12
680.12, C0,0.21
680.12, C12,0.49
680.12, C13,0.11
680.12, C28,0.22
680.12, C30,0.11
680.12, C44,0.13
680.22, C1,0.11
680.22, C8,0.14
680.32, C8,0.12
680.32, C33,0.15
680.32, C41,0.11
680.32, C44,0.18
680.32, C47,0.15
680.42, C2,0.12
680.42, C9,0.17
680.42, C13,0.13
680.42, C38,0.1
680.52, C0,0.11
680.52, C9,0.11
680.52, C33,0.13
680.52, C34,0.13
680.62, C1,0.3
680.62, C5,0.18
680.62, C12,0.15
680.72, C0,0.18
680.72, C1,0.35
680.72, C12,0.12
680.72, C33,0.11
680.82, C3,0.13
680.82, C10,0.11
680.82, C21,0.19
680.92, C6,0.14
680.92, C13,0.15
681.02, C1,0.17
681.02, C2,0.19
681.02, C17,0.18
681.02, C25,0.12
681.02, C50,0.12
681.12, C1,0.25
681.12, C17,0.13
681.22, C8,0.11
681.22, C33,0.11
681.32, C8,0.42
681.32, C9,0.11
681.32, C12,0.18
681.32, C19,0.1
681.32, C28,0.13
681.32, C41,0.19
681.32, C44,0.21
681.42, C8,0.65
681.42, C9,0.4
681.42, C26,0.13
681.42, C28,0.17
681.42, C33,0.11
681.42, C36,0.15
681.42, C38,0.15
681.42, C41,0.49
681.42, C44,0.76
681.52, C8,0.35
681.52, C9,0.45
681.52, C21,0.23
681.52, C32,0.18
681.52, C41,0.32
681.52, C44,0.7
681.62, C9,0.2
681.62, C13,0.12
681.62, C41,0.29
681.62, C44,0.38
681.72, C9,0.61
681.72, C25,0.11
681.72, C34,0.11
681.72, C41,0.11
681.72, C44,0.59
681.72, C49,0.16
681.82, C5,0.17
681.82, C9,0.22
681.82, C25,0.17
681.92, C13,0.12
681.92, C25,0.14
681.92, C33,0.21
681.92, C51,0.29
682.02, C2,0.11
682.02, C25,0.12
682.22, C1,0.27
682.22, C3,0.11
682.22, C17,0.13
682.22, C20,0.16
682.22, C21,0.14
682.32, C2,0.11
682.32, C13,0.1
682.32, C19,0.13
682.42, C0,0.14
682.42, C15,0.14
682.62, C0,0.13
682.62, C1,0.23
682.72, C12,0.14
682.82, C13,0.12
682.82, C22,0.16
682.92, C10,0.31
682.92, C15,0.12
683.12, C17,0.16
683.12, C19,0.12
683.12, C22,0.2
683.12, C25,0.16
683.12, C50,0.17
683.22, C2,0.14
683.22, C13,0.15
683.22, C25,0.17
683.22, C38,0.23
683.22, C41,0.13
683.32, C25,0.46
683.32, C33,0.13
683.42, C19,0.21
683.42, C25,0.39
683.42, C26,0.12
683.42, C28,0.23
683.52, C9,0.19
683.52, C25,0.31
683.52, C33,0.26
683.52, C44,0.16
683.62, C2,0.11
683.62, C19,0.12
683.62, C28,0.23
683.62, C44,0.14
683.62, C47,0.17
683.82, C5,0.13
683.82, C9,0.12
683.82, C21,0.15
683.82, C28,0.24
683.92, C2,0.13
683.92, C13,0.16
683.92, C38,0.14
684.02, C1,0.13
684.02, C19,0.19
684.02, C20,0.13
684.12, C24,0.24
684.12, C36,0.11
684.22, C1,0.22
684.22, C13,0.12
684.32, C0,0.26
684.32, C1,0.12
684.32, C2,0.14
684.32, C12,0.13
684.42, C1,0.35
684.42, C13,0.12
684.62, C20,0.1
684.72, C0,0.47
684.72, C1,0.18
684.72, C54,0.17
684.82, C12,0.17
684.92, C13,0.17
685.12, C13,0.13
685.12, C54,0.12
685.22, C5,0.13
685.22, C12,0.19
685.22, C20,0.11
685.32, C12,0.22
685.32, C13,0.11
685.32, C15,0.19
685.42, C5,0.17
685.42, C54,0.11
685.52, C1,0.12
685.62, C9,0.15
685.62, C10,0.28
685.62, C38,0.11
685.62, C49,0.1
685.72, C9,0.13
685.72, C13,0.16
685.82, C2,0.17
685.82, C9,0.19
685.82, C13,0.13
685.82, C33,0.12
685.82, C35,0.17
685.82, C38,0.2
685.92, C28,0.11
685.92, C36,0.21
685.92, C58,0.1
686.02, C9,0.46
686.02, C13,0.1
686.02, C25,0.12
686.02, C44,0.16
686.12, C21,0.12
686.12, C32,0.18
686.12, C51,0.15
686.32, C10,0.32
686.42, C2,0.16
686.42, C13,0.25
686.42, C25,0.1
686.52, C8,0.14
686.52, C22,0.18
686.52, C41,0.17
686.52, C44,0.11
686.52, C50,0.21
686.62, C2,0.12
686.62, C21,0.13
686.62, C34,0.15
686.72, C9,0.21
686.72, C17,0.12
686.72, C21,0.16
686.72, C24,0.16
686.72, C25,0.17
686.72, C38,0.13
686.82, C44,0.14
686.92, C9,0.18
687.02, C5,0.11
687.02, C24,0.12
687.02, C26,0.22
687.12, C3,0.1
687.12, C13,0.13
687.12, C20,0.1
687.22, C10,0.38
687.22, C13,0.13
687.32, C22,0.16
687.42, C5,0.11
687.42, C22,0.18
687.42, C47,0.11
687.52, C13,0.11
687.52, C22,0.32
687.52, C24,0.15
687.52, C31,0.24
687.52, C32,0.18
687.62, C0,0.13
687.62, C25,0.13
687.72, C22,0.43
687.82, C13,0.12
687.82, C24,0.12
687.92, C2,0.1
687.92, C9,0.18
687.92, C21,0.17
687.92, C49,0.16
688.02, C10,0.33
688.02, C25,0.12
688.12, C2,0.23
688.12, C9,0.14
688.12, C10,0.12
688.12, C12,0.18
688.12, C17,0.24
688.12, C20,0.16
688.12, C25,0.19
688.12, C33,0.1
688.12, C41,0.19
688.22, C9,0.36
688.22, C10,0.43
688.22, C33,0.12
688.22, C43,0.16
688.22, C44,0.27
688.33, C9,0.15
688.33, C10,0.16
688.33, C23,0.1
688.33, C32,0.15
688.33, C41,0.28
688.33, C51,0.22
688.53, C41,0.12
688.63, C5,0.15
688.73, C15,0.11
688.73, C19,0.11
688.83, C10,0.15
689.03, C13,0.12
689.13, C2,0.17
689.13, C13,0.12
689.23, C5,0.16
689.23, C19,0.18
689.23, C22,0.32
689.33, C22,0.25
689.33, C30,0.23
689.43, C12,0.1
689.43, C22,0.64
689.53, C2,0.11
689.53, C12,0.1
689.53, C13,0.24
689.53, C22,0.19
689.53, C32,0.11
689.63, C22,0.13
689.63, C30,0.13
689.73, C19,0.17
689.73, C22,0.25
689.73, C30,0.11
689.73, C57,0.11
689.73, C60,0.12
689.73, C61,0.26
689.83, C18,0.11
689.83, C26,0.1
689.83, C30,0.13
689.93, C2,0.14
689.93, C20,0.11
689.93, C30,0.15
690.03, C1,0.1
690.03, C13,0.12
690.03, C17,0.11
690.03, C60,0.14
690.13, C12,0.15
690.13, C15,0.11
690.13, C32,0.34
690.13, C51,0.4
690.13, C57,0.15
690.23, C5,0.17
690.23, C51,0.85
690.23, C57,0.1
690.33, C21,0.16
690.33, C51,0.61
690.43, C19,0.14
690.43, C27,0.11
690.43, C51,0.46
690.53, C2,0.12
690.53, C21,0.16
690.53, C26,0.19
690.53, C51,0.5
690.63, C3,0.1
690.63, C26,0.38
690.63, C30,0.13
690.63, C37,0.11
690.63, C51,0.17
690.73, C2,0.18
690.73, C13,0.12
690.73, C26,0.14
690.73, C43,0.21
690.73, C56,0.12
690.83, C13,0.22
690.83, C26,0.35
690.83, C27,0.11
690.83, C38,0.31
690.83, C60,0.14
690.93, C20,0.11
690.93, C26,0.33
691.03, C26,0.2
691.03, C30,0.13
691.13, C20,0.1
691.13, C21,0.11
691.13, C24,0.33
691.13, C26,0.35
691.23, C5,0.2
691.23, C16,0.14
691.23, C20,0.13
691.23, C24,0.18
691.23, C26,0.18
691.23, C28,0.18
691.43, C2,0.12
691.43, C16,0.2
691.43, C21,0.14
691.43, C30,0.17
691.43, C43,0.11
691.53, C13,0.19
691.53, C27,0.14
691.53, C30,0.12
691.63, C8,0.15
691.63, C19,0.11
691.63, C61,0.11
691.73, C1,0.16
691.93, C5,0.21
691.93, C13,0.12
692.03, C27,0.15
692.13, C0,0.14
692.23, C0,0.1
692.23, C23,0.1
692.33, C19,0.13
692.33, C28,0.11
692.43, C12,0.1
692.43, C13,0.16
692.53, C12,0.12
692.53, C19,0.1
692.53, C30,0.13
692.53, C61,0.14
692.73, C5,0.11
692.73, C49,0.19
692.93, C13,0.1
693.03, C1,0.18
693.03, C15,0.12
693.03, C60,0.18
693.13, C13,0.16
693.33, C2,0.12
693.33, C13,0.12
693.43, C2,0.21
693.43, C8,0.19
693.43, C12,0.11
693.43, C13,0.1
693.43, C24,0.13
693.43, C35,0.18
693.43, C43,0.23
693.53, C2,0.15
693.53, C8,0.29
693.53, C12,0.13
693.53, C26,0.12
693.63, C8,0.63
693.73, C8,0.28
693.73, C27,0.3
693.73, C30,0.1
693.73, C43,0.12
693.73, C47,0.15
693.83, C2,0.22
693.83, C18,0.11
693.83, C26,0.21
693.83, C59,0.33
693.93, C18,0.28
693.93, C22,0.21
693.93, C26,0.14
693.93, C59,0.38
694.03, C20,0.11
694.03, C21,0.14
694.13, C24,0.28
694.23, C12,0.2
694.23, C20,0.11
694.23, C33,0.13
694.33, C26,0.16
694.73, C1,0.14
694.73, C2,0.13
694.73, C13,0.24
694.83, C3,0.12
694.83, C44,0.11
695.13, C1,0.1
695.13, C13,0.1
695.13, C19,0.11
695.13, C30,0.14
695.13, C57,0.11
695.23, C12,0.19
695.33, C2,0.17
695.33, C13,0.17
695.33, C31,0.15
695.33, C49,0.11
695.43, C35,0.1
695.53, C26,0.17
695.53, C36,0.12
695.53, C49,0.11
695.63, C21,0.13
695.63, C24,0.11
695.63, C38,0.26
695.63, C56,0.38
695.63, C59,0.13
695.63, C60,0.19
695.73, C6,0.14
695.73, C26,0.17
695.83, C26,0.19
695.93, C5,0.1
695.93, C13,0.14
695.93, C20,0.1
695.93, C26,0.4
695.93, C32,0.21
696.03, C9,0.1
696.03, C24,0.11
696.03, C28,0.25
696.03, C60,0.48
696.13, C59,0.15
696.23, C3,0.11
696.23, C18,0.18
696.23, C21,0.1
696.23, C22,0.15
696.23, C26,0.14
696.23, C59,0.45
696.33, C18,0.11
696.33, C20,0.14
696.33, C51,0.16
696.33, C59,0.21
696.43, C59,0.21
696.53, C6,0.13
696.53, C18,0.1
696.53, C21,0.13
696.53, C28,0.11
696.53, C56,0.31
696.53, C59,0.36
696.63, C24,0.22
696.63, C56,0.22
696.74, C13,0.12
696.74, C26,0.11
696.84, C27,0.11
696.84, C59,0.12
696.94, C18,0.12
696.94, C21,0.18
696.94, C22,0.11
696.94, C24,0.1
696.94, C39,0.11
696.94, C56,0.43
696.94, C59,0.42
696.94, C60,0.22
697.04, C18,0.17
697.04, C24,0.18
697.04, C56,0.57
697.04, C59,0.37
697.14, C2,0.14
697.14, C38,0.16
697.14, C56,0.25
697.24, C13,0.17
697.24, C18,0.35
697.24, C27,0.13
697.24, C35,0.12
697.24, C38,0.15
697.24, C56,0.3
697.34, C18,0.34
697.44, C1,0.14
697.44, C24,0.19
697.44, C26,0.36
697.44, C27,0.31
697.44, C43,0.13
697.54, C9,0.15
697.54, C20,0.17
697.54, C43,0.13
697.64, C5,0.1
697.64, C9,0.13
697.64, C26,0.13
697.64, C50,0.54
697.74, C8,0.12
697.74, C13,0.11
697.74, C30,0.23
697.84, C38,0.11
697.94, C15,0.11
697.94, C16,0.14
697.94, C30,0.19
698.04, C5,0.12
698.04, C12,0.13
698.04, C16,0.38
698.04, C21,0.25
698.14, C1,0.11
698.14, C61,0.13
698.24, C16,0.13
698.34, C13,0.14
698.34, C15,0.11
698.34, C19,0.11
698.34, C61,0.14
698.44, C0,0.21
698.44, C2,0.15
698.44, C13,0.13
698.44, C19,0.13
698.44, C46,0.13
698.44, C54,0.22
698.54, C0,0.17
698.54, C19,0.12
698.54, C61,0.28
698.64, C19,0.43
698.64, C43,0.12
698.64, C46,0.41
698.64, C48,0.19
698.74, C0,0.14
698.74, C13,0.11
698.84, C34,0.14
698.94, C32,0.12
698.94, C35,0.15
698.94, C54,0.22
699.04, C0,0.14
699.14, C25,0.16
699.24, C5,0.15
699.24, C22,0.18
699.34, C46,0.14
699.44, C0,0.16
699.44, C12,0.12
699.44, C19,0.24
699.54, C19,0.16
699.54, C24,0.13
699.54, C61,0.23
699.64, C2,0.28
699.64, C13,0.2
699.64, C24,0.19
699.74, C13,0.11
699.84, C12,0.16
699.84, C16,0.11
699.84, C24,0.15
699.84, C54,0.18
699.84, C61,0.16
699.94, C35,0.13
699.94, C46,0.1
699.94, C61,0.13
700.04, C5,0.1
700.04, C32,0.12
700.14, C2,0.14
700.14, C13,0.1
700.24, C24,0.23
700.24, C60,0.17
700.34, C1,0.19
700.34, C2,0.19
700.34, C12,0.15
700.34, C13,0.11
700.44, C12,0.22
700.44, C15,0.11
700.44, C21,0.14
700.44, C49,0.1
700.54, C12,0.13
700.54, C13,0.13
700.54, C20,0.12
700.54, C24,0.26
700.54, C38,0.11
700.64, C12,0.24
700.64, C21,0.11
700.84, C5,0.17
700.84, C12,0.19
700.84, C30,0.11
700.94, C5,0.11
700.94, C13,0.24
701.04, C21,0.27
701.14, C2,0.11
701.14, C15,0.12
701.14, C19,0.12
701.14, C26,0.11
701.24, C8,0.13
701.24, C26,0.82
701.34, C2,0.12
701.34, C8,0.52
701.34, C13,0.11
701.34, C26,0.38
701.34, C44,0.12
701.34, C60,0.13
701.44, C8,0.77
701.54, C8,0.25
701.54, C13,0.12
701.54, C26,0.12
701.54, C27,0.18
701.64, C26,0.21
701.64, C27,0.11
701.64, C49,0.13
701.64, C59,0.19
701.74, C21,0.23
701.84, C2,0.39
701.84, C13,0.11
701.84, C60,0.27
701.94, C13,0.1
701.94, C22,0.11
701.94, C43,0.27
702.04, C11,0.13
702.04, C16,0.11
702.24, C0,0.11
702.24, C13,0.13
702.34, C28,0.13
702.34, C38,0.11
702.44, C30,0.16
702.44, C51,0.11
702.44, C62,0.16
702.54, C5,0.13
702.54, C12,0.16
702.54, C16,0.14
702.54, C21,0.24
702.54, C28,0.11
702.64, C16,0.25
702.74, C2,0.11
702.74, C15,0.12
702.74, C16,0.54
702.74, C22,0.1
702.74, C28,0.2
702.84, C16,0.56
702.84, C21,0.13
702.84, C26,0.1
702.94, C16,0.2
702.94, C26,0.33
703.04, C13,0.13
703.04, C16,0.24
703.14, C12,0.14
703.14, C16,0.27
703.14, C24,0.15
703.24, C13,0.1
703.24, C16,0.58
703.24, C20,0.12
703.24, C21,0.15
703.34, C5,0.12
703.34, C6,0.11
703.34, C16,0.26
703.34, C26,0.14
703.34, C60,0.13
703.44, C16,0.1
703.44, C21,0.15
703.44, C26,0.18
703.44, C31,0.12
703.64, C1,0.12
703.64, C2,0.1
703.64, C31,0.1
703.84, C28,0.14
703.84, C49,0.19
703.94, C2,0.13
703.94, C5,0.15
703.94, C43,0.36
703.94, C44,0.12
703.94, C60,0.14
704.04, C3,0.1
704.04, C8,0.1
704.04, C57,0.1
704.14, C2,0.12
704.14, C18,0.11
704.14, C35,0.1
704.14, C43,0.11
704.24, C13,0.13
704.34, C24,0.11
704.54, C12,0.13
704.54, C59,0.23
704.74, C12,0.17
704.74, C18,0.16
704.74, C28,0.18
704.84, C24,0.22
704.84, C26,0.11
704.94, C2,0.12
704.94, C13,0.17
705.05, C2,0.12
705.05, C13,0.15
705.05, C21,0.12
705.05, C26,0.28
705.15, C13,0.13
705.15, C56,0.31
705.15, C59,0.16
705.15, C60,0.19
705.25, C18,0.29
705.25, C26,0.18
705.25, C59,0.15
705.35, C21,0.1
705.45, C12,0.26
705.45, C28,0.2
705.45, C56,0.12
705.55, C5,0.13
705.55, C22,0.16
705.55, C24,0.21
705.65, C1,0.23
705.65, C48,0.12
705.85, C5,0.21
705.85, C35,0.1
705.95, C15,0.18
706.05, C2,0.18
706.05, C13,0.23
706.15, C12,0.12
706.25, C28,0.13
706.35, C12,0.12
706.35, C13,0.1
706.45, C2,0.12
706.65, C12,0.11
706.65, C30,0.24
706.65, C35,0.12
706.85, C8,0.15
706.85, C27,0.13
706.85, C34,0.12
706.85, C45,0.12
706.85, C59,0.15
706.95, C2,0.16
706.95, C13,0.13
706.95, C27,0.13
707.05, C0,0.1
707.05, C13,0.11
707.05, C21,0.14
707.05, C26,0.25
707.05, C32,0.15
707.05, C60,0.16
707.15, C2,0.13
707.25, C19,0.15
707.25, C20,0.1
707.25, C24,0.13
707.25, C28,0.43
707.25, C34,0.11
707.25, C62,0.11
707.35, C13,0.12
707.35, C24,0.19
707.35, C62,0.3
707.45, C21,0.13
707.45, C24,0.31
707.55, C5,0.17
707.55, C13,0.12
707.55, C20,0.18
707.55, C26,0.23
707.65, C26,0.18
707.75, C10,0.1
707.75, C33,0.11
707.85, C19,0.16
707.85, C26,0.13
707.95, C13,0.12
707.95, C15,0.13
707.95, C30,0.12
708.05, C1,0.13
708.05, C8,0.13
708.05, C49,0.13
708.15, C2,0.12
708.15, C5,0.1
708.35, C1,0.22
708.35, C5,0.12
708.45, C5,0.19
708.55, C10,0.11
708.65, C2,0.1
708.65, C13,0.15
708.75, C2,0.18
708.75, C8,0.2
708.75, C12,0.11
708.75, C13,0.13
708.75, C21,0.14
708.75, C47,0.6
708.75, C62,0.14
708.85, C13,0.13
708.85, C27,0.14
708.85, C44,0.14
708.85, C47,0.73
708.95, C18,0.1
708.95, C22,0.16
708.95, C33,0.11
708.95, C47,0.73
709.05, C18,0.14
709.05, C27,0.12
709.05, C47,0.53
709.05, C59,0.68
709.25, C26,0.16
709.35, C17,0.12
709.35, C21,0.12
709.35, C28,0.2
709.35, C62,0.46
709.45, C18,0.17
709.45, C33,0.13
709.45, C49,0.11
709.45, C56,0.2
709.45, C59,0.14
709.45, C60,0.18
709.45, C62,0.41
709.55, C21,0.16
709.55, C56,0.21
709.55, C59,0.27
709.65, C59,0.43
709.75, C13,0.16
709.75, C18,0.21
709.75, C59,0.23
709.85, C2,0.11
709.85, C10,0.13
709.85, C13,0.1
709.85, C35,0.11
709.85, C62,0.18
709.95, C2,0.14
709.95, C13,0.15
709.95, C34,0.12
710.05, C12,0.34
710.05, C19,0.11
710.05, C33,0.34
710.05, C34,0.25
710.15, C25,0.12
710.15, C26,0.14
710.15, C30,0.11
710.15, C34,0.22
710.25, C21,0.17
710.25, C26,0.18
710.35, C13,0.19
710.35, C26,0.26
710.45, C13,0.12
710.45, C31,0.15
710.55, C2,0.21
710.55, C13,0.14
710.55, C18,0.24
710.65, C18,0.11
710.65, C50,0.21
710.75, C3,0.12
710.75, C28,0.23
710.75, C35,0.11
710.75, C50,0.38
710.85, C32,0.27
710.85, C60,0.15
710.95, C1,0.31
710.95, C13,0.14
710.95, C60,0.13
711.05, C5,0.17
711.05, C13,0.11
711.05, C15,0.11
711.05, C49,0.11
711.05, C60,0.42
711.15, C5,0.14
711.15, C8,0.12
711.15, C23,0.11
711.15, C30,0.1
711.15, C57,0.16
711.25, C13,0.12
711.45, C57,0.13
711.55, C11,0.1
711.55, C15,0.16
711.55, C21,0.31
711.65, C51,0.16
711.75, C2,0.15
711.75, C13,0.15
711.75, C38,0.15
711.85, C19,0.11
711.95, C18,0.15
711.95, C19,0.14
711.95, C61,0.1
712.15, C12,0.11
712.15, C13,0.14
712.15, C18,0.18
712.15, C27,0.11
712.25, C3,0.11
712.25, C13,0.16
712.25, C26,0.11
712.25, C31,0.12
712.35, C15,0.12
712.35, C21,0.23
712.35, C26,0.11
712.35, C27,0.12
712.35, C54,0.11
712.45, C0,0.13
712.45, C15,0.14
712.55, C5,0.15
712.55, C6,0.11
712.55, C30,0.2
712.55, C61,0.12
712.65, C15,0.11
712.65, C21,0.14
712.65, C30,0.1
712.65, C46,0.11
712.75, C22,0.11
712.75, C32,0.14
712.75, C38,0.12
712.85, C28,0.14
712.85, C60,0.11
712.95, C13,0.19
712.95, C28,0.57
712.95, C30,0.18
712.95, C61,0.14
713.05, C1,0.11
713.15, C57,0.12
713.25, C13,0.33
713.25, C22,0.15
713.25, C30,0.14
713.36, C15,0.13
713.36, C19,0.11
713.36, C30,0.2
713.46, C30,0.13
713.46, C32,0.2
713.46, C46,0.21
713.56, C43,0.23
713.56, C61,0.14
713.66, C2,0.13
713.66, C3,0.11
713.66, C19,0.24
713.66, C38,0.13
713.76, C0,0.12
713.76, C31,0.12
713.76, C49,0.14
713.86, C43,0.12
713.96, C5,0.23
713.96, C34,0.13
714.06, C5,0.18
714.06, C21,0.1
714.06, C27,0.11
714.06, C32,0.32
714.16, C15,0.12
714.16, C21,0.45
714.26, C18,0.11
714.26, C22,0.14
714.26, C24,0.1
714.26, C49,0.12
714.26, C51,0.22
714.26, C60,0.16
714.36, C9,0.13
714.36, C26,0.13
714.36, C51,0.31
714.36, C57,0.29
714.36, C60,0.2
714.46, C18,0.1
714.46, C20,0.14
714.46, C25,0.11
714.46, C38,0.16
714.46, C51,0.74
714.46, C57,0.11
714.46, C60,0.81
714.46, C62,0.18
714.56, C2,0.11
714.56, C22,0.12
714.56, C51,0.58
714.56, C57,0.12
714.56, C60,0.12
714.66, C12,0.12
714.66, C25,0.27
714.66, C30,0.2
714.66, C32,0.16
714.66, C51,0.17
714.66, C57,0.12
714.66, C60,0.77
714.76, C2,0.16
714.76, C20,0.1
714.76, C21,0.35
714.76, C25,0.12
714.76, C43,0.4
714.76, C62,0.13
714.86, C9,0.12
714.86, C21,0.15
714.86, C22,0.12
714.86, C26,0.15
714.86, C49,0.14
714.86, C57,0.17
714.86, C62,0.37
714.96, C2,0.15
714.96, C9,0.25
714.96, C25,0.1
714.96, C43,0.34
714.96, C57,0.37
714.96, C60,0.62
714.96, C62,0.12
715.06, C21,0.22
715.06, C25,0.15
715.06, C32,0.14
715.06, C34,0.11
715.06, C43,0.83
715.06, C60,0.51
715.16, C0,0.31
715.16, C2,0.25
715.16, C22,0.13
715.16, C27,0.12
715.16, C32,0.2
